,Fighter_ID,Fighter_Name,matches
1425,f703250471acaf96,Harry Hunsucker The Hurricane,
1426,eef9b891edbd4604,Mark Hunt Super Samoan,Mark Hunt
1427,baa5358456803df8,Alex Hunter ,
1428,edc9eb3051f444fa,Adam Hunter Warhammer,
1429,21b54430c8eeb9cc,Joe Hurley ,
1430,155bfc7ed36622df,Solomon Hutcherson King,
1431,59279a7c978f7da0,Al Iaquinta Raging,Al Iaquinta
1432,c3218c810959d279,Khadis Ibragimov ,
1433,4565d435005319c0,Minoki Ichihara ,
1434,82a5152216251682,Dan Ige 50K,Dan Ige
1435,7b6ce3a9460565b5,Valeri Ignatov ,
1436,df9e9c1f65805d29,Sergey Ignatov ,
1437,263ebd4a669e1e98,Fabiano Iha ,
1438,81f38d1640c4e70d,Seichi Ikemoto ,
1439,b71667c778b6d9e5,Mikhail Iloukhine ,
1440,7f0f171414d0a287,Zelim Imadaev ,Zelim Imadaev
1441,2ce6541127b0e232,Yusuke Imamura ,
1442,a4dd5c9a75763295,Masakazu Imanari ,
1443,881bf86d4cba8578,Nassourdine Imavov ,
1444,4908c5ee68a50ee5,Brad Imes Hillbilly Heartthrob,
1445,d5b7fac960e58920,Chris Indich ,
1446,f0a381ba65d2a933,Chris Inman ,
1447,e7fe5315b1efeb92,Guto Inocente ,
1448,0cf935519d439ba6,Enson Inoue Yamato Damashii,
1449,37a6c95201592fea,Egan Inoue ,
1450,b5882371e2a3900d,Katsuya Inoue ,
1451,a61a0cd2829e5d4e,Takeshi Inoue Lion,
1452,199eb7cf6ae90294,Naoki Inoue ,
1453,43a59ce3bb40449e,Inoue Mizuki ,Mizuki Inoue
1454,1e75e6c9de99fa76,Jorge Interiano ,
1455,05a0556072931f01,Jason Ireland The Irish Tornado,
1456,a7f4d0902bb64092,James Irvin The Sandman,
1457,a47c2a6e24757932,Eric Irvin ,
1458,82f5c81f4e3c3eb5,Mitsuhiro Ishida The Endless Warrior,
1459,88cd34d836b4ebcd,Teruto Ishihara Yashabo,Teruto Ishihara
1460,c8a49ff2acb6f3c5,Satoshi Ishii ,Satoshi Ishii
1461,119ebea97e914dcf,Yuki Ishikawa ,
1462,eb89dc31949a1427,Eiji Ishikawa ,
1463,f3155a94ca420126,Tokimitsu Ishizawa Kendo Ka Shin,
1464,135d124172a0bea3,Damir Ismagulov ,Damir Ismagulov
1465,da6dfd09cca1d705,Wallid Ismail ,
1466,d1e1fdcea7c8a90a,Leandro Issa Brodinho,
1467,1788eee370f077b7,Blagoy Ivanov Baga,Blagoy Ivanov
1468,3c5005b66696d790,Anthony Ivy Aquaman,
1469,ac5f67109accb482,Tomomi Iwama ,
1470,243b07fc65ccbb16,Tatsuya Iwasaki ,
1471,afc2a7ce0c763bd5,Yoislandy Izquierdo Cuba,
1472,53e4e21f4c688801,Hiroshi Izumi ,
1473,b4eeac608fc82f88,Yves Jabouin Tiger,Yves Jabouin
1474,13b2f59210dda9cc,Kevin Jackson ,
1475,ce783bf73b5131f9,Eugene Jackson The Wolf,
1476,ffc088e64fab57e9,Quinton Jackson Rampage,Quinton Jackson
1477,ad32471f01e7b1a5,Jeremy Jackson Scorpion,
1478,29af297d9f1de0f8,Damon Jackson The Leech,
1479,56c5132870a526d5,Kenyon Jackson ,
1480,0641c21bec209472,Mike Jackson The Truth,
1481,ca8da445dfa82d56,Jason Jackson Jah-Son,
1482,cc1a8b4b38b92c6d,Montel Jackson Quik,
1483,ba17afef01ed78b6,Eric Jacob ,
1484,e4277e87a789d687,Dustin Jacoby The Hanyak,Dustin Jacoby
1485,1ea8df62b3f8fea6,Justin James ,
1486,a34fecf2f4e5a317,Nate James ,Nate James
1487,7dda2cf308f24a02,Virna Jandiroba Carcara,Virna Jandiroba
1488,b59037262c8fe060,Ryan Janes ,
1489,8f7380fb0916dc77,Josh Janousek ,
1490,335ad945324c3a2e,Dave Jansen ,
1491,805ad1801eb26abb,Jaime Jara El Cucui,
1492,99d5cf1eda8b25c1,Gigo Jara The Little Animal,
1493,b9d0fd83bb8a147a,Keith Jardine The Dean of Mean,Keith Jardine
1494,64959f90b6dd9759,Brock Jardine The Machine,
1495,32e8e0e8498f03c2,Josh Jarvis ,
1496,b71ce838b01f2cad,Rony Jason ,
1497,0e8744ded08ee5fb,Louis Jauregui ,
1498,304a21d0595e1a08,Justin Jaynes The Guitar Hero,
1499,3d6749c4267da18f,Joanna Jedrzejczyk ,Joanna Jedrzejczyk
1500,ccdcb20370be62a3,Aaron Jeffery ,
1501,02fc8f50f56eb307,Trent Jenkins ,
1502,5e841bb3752b6e86,Bubba Jenkins The Highlight Kid,
1503,dae85a6a83f53215,Adrienna Jenkins AJ,
1504,ad047e3073a775f3,Steve Jennum ,
1505,aae99701b21554e4,Ryan Jensen ,
1506,aec273fcb765330d,Kyle Jensen ,
1507,24174a3f44ce8e03,Chan-Mi Jeon ,
1508,6b5b9be990774f0e,Maciej Jewtuszko Irokez,
1509,b9e871af730f826c,Ronald Jhun The Machine Gun,
1510,59d36ddfcb27b7dc,Gilbert Jimenez ,
1511,a5c53b3ddb31cc7d,Art Jimmerson ,
1512,bc3ec52ef70fc155,Ryan Jimmo The Big Deal,Ryan Jimmo
1513,6e0e977beb909837,Sung Bin Jo Korean Falcon,
1514,2a4200ead401a9ce,Carls John De Tomas ,
1515,a8fa0c4e95512806,Phil Johns ,
1516,ec52462a1b41f714,Brett Johns The Pikey,Brett Johns
1517,46e0d677f91bacc0,Miles Johns Chapo,Miles Johns
1518,365fee2da473b177,Anthony Johnson Rumble,Anthony Johnson
1519,322a56923b396b4d,DaMarques Johnson Darkness,
1520,22f4b6cb6b1bd7fd,Devin Johnson ,
1521,443835675e8fc6ca,Travis Johnson ,
1522,fa2fca260beeb9c0,Ricky Johnson ,
1523,3641a0d117e9bc6c,Tony Johnson ,
1524,e6c5908910cc26e4,Lavar Johnson Big,
1525,8a304bfd6bf04a57,Demetrious Johnson Mighty Mouse,Demetrious Johnson
1526,511e82663651438d,Michael Johnson The Menace,Michael Johnson
1527,bf97ad31eae89429,Deshaun Johnson ,
1528,633a45d131192ffe,Kajan Johnson Ragin',Kajan Johnson
1529,36207c58e854cae5,Dashon Johnson Flyboy,Dashon Johnson
1530,cc900af167fbedfd,Timothy Johnson ,
1531,a45bab49951a45cd,Tony Johnson ,
1532,99bcdf5eac39898f,Jordan Johnson ,Jordan Johnson
1533,552b09cbf13b6328,Taylor Johnson Tombstone,
1534,6ce9a012e4c6020c,Chad Johnson Big Rigg,
1535,84f727cf0166d6f2,Jose Johnson Lobo Solitario,Jose Johnson
1536,1c3f5e85b59ec710,Brian Johnston ,
1537,eebc23626e38f5dc,Liana Jojua She Wolf,Liana Jojua
1538,eeabcd4dc6619129,Daniel Jolly The Werewolf of Texas,Daniel Jolly
1539,f341f9551ba744e2,Paul Jones ,
1540,07f72a2a7591b409,Jon Jones Bones,Jon Jones
1541,f54fb3b9c4228142,Nathan Jones ,
1542,8fa2b06572365321,Marcus Jones The Darkness,
1543,f117c3e8c1aa7b9e,Carlton Jones ,
1544,bc0f994de0521926,Jesse Jones ,
1545,7b223a22a6c26868,Tito Jones ,
1546,be8dfcf0442812b1,Roy Jones ,
1547,9b75954db8db2a08,Justin Jones Black Dynamite,Justin Jones
1548,329aff8e958a2997,Ben Jones Blitzkrieg,
1549,04f0471f221db717,Victor Jones ,
1550,509319d35664369e,Chris Jones Lionheart,
1551,8a9f54b9056b07f5,Roshaun Jones ,
1552,1dda22d0ac3d1271,Jamelle Jones The Beast,
1553,f1fd494586ab8d5f,Antonio Jones Doomsday,
1554,ec23c1be628d8057,Trevin Jones 5 Star,Trevin Jones
1555,f6ad6a1e4d600e0d,Mason Jones Dragon,
1556,1a98c9dbb7fc3959,Jocelyn Jones-Lybarger ,Jocelyn Jones-Lybarger
1557,02e52b3a595f0786,Kevin Jordan The Shaman,
1558,712c4db78b9373d1,Joe Jordan ,
1559,ca2efc9d7d523c43,Shawn Jordan The Savage,
1560,19db7ac26308178f,Ivan Jorge Batman,
1561,0b64d0fed453ef7f,Scott Jorgensen Young Guns,Scott Jorgensen
1562,8ecb9f42da5ef5ac,Gareth Joseph ,
1563,34ca93f1791a5c50,Dwight Joseph ,
1564,388abbf8832b5adf,Jeff Joslin The Inferno,
1565,4e06913c91da5200,Krzysztof Jotko ,Krzysztof Jotko
1566,cf65d56b0755ed3b,Alan Jouban Brahma,Alan Jouban
1567,f1d64ae34e088832,Charles Jourdain Air,
1568,35080a7f406f9ab3,Mike Joy ,
1569,791367e8c35cfb6a,Dustin Joynson ,
1570,97f3692d5444a80a,Tony Juarez ,
1571,cd039ff136d89ded,Jesse Juarez ,
1572,6ece1d2ab1bed31d,Steve Judson ,
1573,4c288a2b250bb576,Luke Jumeau The Jedi,
1574,b35d1650c78c2948,Bu-Kyung Jung ,
1575,c451d67c09c55418,Chan Sung Jung The Korean Zombie,Chan Sung Jung
1576,13104eaed3ae96c3,Young Sam Jung ,
1577,74f9448b97bf8bec,Da-Un Jung Sseda,Da Un Jung
1578,ac70a4f1db1b8c40,Scott Junk ,
1579,08e908ed6d18d6a0,Myles Jury Fury,Myles Jury
1580,634bb0de2eb043b4,Cristiane Justino Cyborg,Cristiane Justino
1581,b180f05acb24d430,Patrick Kaase Kamikaze,
1582,c1ea9d56cd953586,Emily Kagan ,Emily Kagan
1583,00a35c92b03992b0,Oron Kahlon ,
1584,2525a853486ee670,Sirwan Kakai Zohan,
1585,304fcd812f12c589,Geza Kalman ,
1586,9336e86cfd4ceaa1,Bryson Kamaka ,
1587,eee0ef3e2b14816b,Kai Kamaka The Fighting Hawaiian,
1588,8b69839f3555a67b,Martin Kampmann The Hitman,
1589,efd2b3e9bb7965a4,Bharat Kandare Daring,
1590,eda579d906cf0ca2,Hiromitsu Kanehara ,
1591,f3a078277b3b8ff4,Masanori Kanehara ,Masanori Kanehara
1592,5345f86680378fc1,Ken Kaneko ,
1593,3c241737a6069b9f,Denis Kang ,
1594,a7897d200692ab64,Kyung Ho Kang Mr. Perfect,Kyung Ho Kang
1595,5d1b7e3dd9e11074,Manel Kape StarBoy,
1596,5669b828e7e11329,David Kaplan Diamond,
1597,853eb0dd5c0e2149,Kai Kara-France Don't Blink,"Kai Kara France, Kai Kara-France"
1598,43292ecf0e72c143,Georgi Karakhanyan Insane,
1599,e361e5c858af6ff1,Alex Karalexis The Assassin,
1600,257b0c8d6f199895,Impa Kasanganay Tshilobo,
1601,6e7506127408aa9e,Nadia Kassem ,Nadia Kassem
1602,3058888c33149a53,Yusuke Kasuya ,
1603,542db012217ecb83,Tetsuji Kato ,
1604,ebf1c247b2cba375,Hisaki Kato ,
1605,7b433309b0fd12aa,Brad Katona ,Brad Katona
1606,751de04455cfaac0,Calvin Kattar ,
1607,36df8e119aec6175,Sarah Kaufman ,Sarah Kaufman
1608,fa2320781bfe4f49,Yusuke Kawaguchi ,
1609,58d42b9e920b25fc,Canaan Kawaihae ,
1610,80d918336163b80c,Tatsuya Kawajiri Crusher,
1611,9e91d7fd2720e241,Ryo Kawamura ,
1612,547c5611bd366988,Doug Kay ,
1613,981ab7a0576f76a0,Julie Kedzie ,Julie Kedzie
1614,a72b20136239ba39,Ryan Keenan ,
1615,c0eecd851dbf3146,CJ Keith ,
1616,56c9acc4e86046a2,Chris Kelades The Greek Assassin,
1617,7be14eaed4c74856,Brian Kelleher Boom,Brian Kelleher
1618,c788481ae19e798d,Mayana Kellem ,
1619,1a08b01fdabb6ae2,Tony Kelley Primetime,
1620,aac5ac38148f0528,Paul Kelly ,
1621,ace83095105dd205,John Kelly ,
1622,bdcbb976816fd256,Daniel Kelly ,Daniel Kelly
1623,3c660c90d48fc80d,Tim Kennedy ,Tim Kennedy
1624,185fb0200a4605e6,Steve Kennedy The Steamrolla,
1625,68f6e96c5fa6e044,Jeremy Kennedy JBC,
1626,9b8a73b59be8d786,Waylon Kennell ,
1627,e7bba7ce4d6c7b07,Casey Kenney ,Casey Kenney
1628,c1e4ae143cce7398,Aurelijus Kerpe ,
1629,a7b48e18ca27795d,Mark Kerr The Smashing Machine,
1630,ef61d9f5176b3200,Will Kerr ,
1631,b84f34b425dfd24b,Ron Keslar ,
1632,9b7694d064a8a0ad,Rustam Khabilov Tiger,Rustam Khabilov
1633,1aba18b5f15d4956,Adam Khaliev ,
1634,90da09db03e41748,Sergey Khandozhko Honda,
1635,0693b2eab79198ea,Sergei Kharitonov ,
1636,3929efe0c0a83d07,Alfred Khashakyan The Fearless,Alfred Khashakyan
1637,7ab478c397cd68ef,Aliaskhab Khizriev Black Wolf,Aliaskhab Khizriev
1638,91dac5e69e28d5b5,Pannie Kianzad Banzai,Pannie Kianzad
1639,9c37681096c6f3a9,Akira Kikuchi ,
1640,44470bfd9483c7ad,Katsunori Kikuno ,
1641,e4bde462b043d3e1,Sanae Kikuta ,
1642,637bd06c32219f0b,Jacob Kilburn The Killer,
1643,9bcf8603ceb25680,Dong Hyun Kim Stun Gun,Dong Hyun Kim
1644,8d04923f2db59b7f,Jin Oh Kim ,
1645,354808cf38d9d73c,Dae Won Kim ,
1646,380e8b023290d091,Jong Wang Kim ,
1647,9e0f28d1f639ad73,Jong Won Kim ,
1648,831b937811804dad,Min Soo Kim ,
1649,dba230fe33011201,Jong Man Kim Special Force,
1650,a20f234df70f2182,Ji Yeon Kim Firefist,
1651,917a5cb9821df261,Jeremy Kimball ,
1652,054defd5420a551f,Rob Kimmons The Rosedale Reaper,
1653,fe91d254db77a7fc,Dustin Kimura The Diamond,
1654,c7ac79839e86ce33,Taiei Kin ,
1655,564c2f5f9eb45d67,Mike King ,
1656,b959e8c7fd8390d2,Kyle Kingsbury Kingsbu,
1657,c7d7fda69ec410d3,Kamuela Kirk The Jawaiian,Kamuela Kirk
1658,51d2aaaca56e5b40,Yurij Kiseliov Playboy,
1659,928ae2e5b5f7a9ec,Justine Kish ,Justine Kish
1660,2a6f8136da1e52c0,Koji Kitao ,
1661,e2ac5bb645f33088,Satoru Kitaoka ,Satoru Kitaoka
1662,5b86d491d63890c5,Ludovit Klein Mr. Highlight,
1663,8ad022dd81224f61,Seth Kleinbeck Mass Destruction,
1664,bc3876891e155bb5,Stefan Klever ,
1665,7cbf7c78d3b34218,Drakkar Klose ,
1666,02f0e04acf102ea9,Michael Knaap Hammer,
1667,1fac46d466abd5b8,Kevin Knabjian ,
1668,bb1a2cdad6ff34db,Jason Knight The Kid,Jason Knight
1669,5da33b8fbfa5ee95,William Knight Knightmare,William Knight
1670,a02652d063ef5baa,Isao Kobayashi ,
1671,c398235fcaf8d71d,Kelly Kobold Blood Red,
1672,99bd87a300079ed9,Erik Koch Phoenix,Erik Koch
1673,6d8ef8706781c49e,Sokun Koh ,
1674,44c233770075cea1,Shingo Kohara ,
1675,13c4313ed0f744f3,Brad Kohler ,
1676,5717efc6f271cd52,Charlie Kohler ,
1677,b76ed59283d3559c,Tsuyoshi Kohsaka TK,
1678,5f6038bcdb95e3e4,John Kolosci ,
1679,1fe7adb23b3eedfb,Yuki Kondo ,
1680,a851c35f58199231,Syuri Kondo ,Syuri Kondo
1681,1eacf73d6a0055dc,Cheick Kongo ,Cheick Kongo
1682,dd39f1ca787a3d9d,Andrei Kopylov ,
1683,9d83f6da776ff7d6,Roman Kopylov ,
1684,aee885b8ca29ab4f,Andrey Koreshkov Spartan,
1685,dd37fd509af89f15,Josh Koscheck ,Josh Koscheck
1686,bc8f6b42767e28df,Naoyuki Kotani ,Naoyuki Kotani
1687,a68d57ae177a5815,Ilya Kotau ,
1688,c6becb722706c7d8,Iouri Kotchkine ,
1689,8fbcd82bf7f352bf,Matt Kovacs 300,
1690,ad0e42800a0d8977,Marcus Kowal ,
1691,d7c3816669784109,Karolina Kowalkiewicz ,Karolina Kowalkiewicz
1692,fc36e2352dccf2a4,Steve Kozola ,
1693,714e1e0681ddb703,Derrick Krantz D-Rock,Derrick Krantz
1694,8f6a18831a120817,James Krause The,James Krause
1695,a01e84abefd85ec0,Pascal Krauss Panzer,
1696,db05271715bb4874,Rene Kronvold ,
1697,6071d786f6187810,Jorgen Kruth The Last Viking,
1698,1091d4d957141094,Nikita Krylov The Miner,Nikita Krylov
1699,ab16537dd1e5e81d,Mariusz Ksiazkiewicz The Iron Pol,
1700,487c170da059857d,Junya Kudo ,
1701,a272656ad662ac53,John Kuhner ,
1702,b7f38813485745da,Michael Kuiper ,
1703,706f8e2b34e8e18b,Anton Kuivanen ,
1704,4e77d070239699e2,Maiju Kujala ,
1705,e2ccd9a9ace60de7,Aleksei Kunchenko ,
1706,782a2a17d3e38fdf,Keigo Kunihara ,
1707,71df36d6d8cf0d74,Kiichi Kunimoto Strasser,
1708,3143bf892608139a,Yana Kunitskaya ,Yana Kunitskaya
1709,6905d45bd71b50a9,Leo Kuntz The Lion,Leo Kuntz
1710,780a2897055e3ee3,Korey Kuppe ,
1711,b6a73e6f11a8835c,Ramazan Kuramagomedov ,
1712,032b65d5fff611b2,Tsuyoshi Kurihara ,
1713,4c78fc005a53831d,Eldari Kurtanidze ,
1714,b490def93478ae29,Kyle Kurtz ,
1715,7772b283d288dbe2,Guram Kutateladze Georgian Viking,
1716,843dd76c50cae0f6,Lina Kvokov ,
1717,2545c7f47a65bca3,Kaleo Kwan Leo Boy,
1718,849d15ed7e3a0e97,Jarrod Kwitty ,
1719,56b8b24f65f9f057,Mike Kyle MAK,Mike Kyle
1720,b3fb8d2293e17a59,Achmed Labasanov ,
1721,5108b169b5fe1f86,Josh LaBerge ,
1722,4fe1d105af549845,Jeremiah Labiano The Kid,
1723,eb84192d1a97f69e,Kemran Lachinov ,
1724,d4691518d012b9e7,Aspen Ladd ,
1725,4c7781da8c6cae93,Ryan LaFlare ,Ryan Laflare
1726,b40e65d71a8d4ce5,Ben Lagman Bad News,
1727,9f755fb04cc21499,Noad Lahat Neo,
1728,e5ca2bc2451a5956,Tina Lahdemaki Jelly Bean,
1729,c7e9d15cfce52f1d,Tim Lajcik The Bohemian,
1730,7d06092326c52528,Todd Lally ,
1731,e62ce041bb7aeb1f,Sean Lally The Unpredictable One,
1732,3974fa35c917af1d,Ricardo Lamas The Bully,Ricardo Lamas
1733,5be86bb2f78fef2f,Jason Lambert The Punisher,
1734,7e062824c175f975,Jose Landi-Jons Pele,
1735,583ee11abddfc581,Nate Landwehr The Train,
1736,be9bdec19b7e9ffe,Austen Lane ,
1737,d73e856f150744b2,Aaron Lanfranco ,
1738,09422812370fbdfe,Jeremy Lang ,
1739,b8980dd7e8fc5976,Lionel Lanham ,
1740,2eeaefbfc7f9fcff,Lina Lansberg Elbow Queen,Lina Lansberg
1741,8b1ed83b02303075,Taylor Lapilus Double Impact,
1742,c03a5022f8439f2a,Chad Laprise The Disciple,Chad Laprise
1743,f3a853544e4413c4,Anthony Lapsley The Recipe,
1744,cd2e5a390821fb48,TJ Laramie ,
1745,49efbdc6c9f650c4,Icho Larenas ,
1746,9450848a71d53776,Lorenz Larkin The Monsoon,Lorenz Larkin
1747,c3bd649a9194e50c,Jeremy Larsen ,
1748,5eedbf1e9601be35,Brock Larson ,
1749,7107e53ebd7435fb,Ryan Larson ,
1750,b0826525fa17231d,Bobby Lashley ,
1751,e9a3aeb207578eea,Ilir Latifi The Sledgehammer,Ilir Latifi
1752,5898357a45a73674,Sione Latu ,
1753,ec664422b22d9787,Jenel Lausa ,
1754,3bad7ef643840f67,Joe Lauzon ,
1755,4c8d6fde2dde07c4,Dan Lauzon The Upgrade,Dan Lauzon
1756,5449dcccd972ff83,Chatt Lavender ,
1757,a571770c4016736f,Muhammed Lawal King Mo,Muhammed Lawal
1758,f2925e6db404bf1d,Robbie Lawler Ruthless,Robbie Lawler
1759,4d44f37107f01b9b,Tom Lawlor Filthy,Tom Lawlor
1760,879f6cae48d25baa,Justin Lawrence The American Kidd,Justin Lawrence
1761,ce039df1994b18f0,Lance Lawrence ,
1762,e7e01e266a9d4342,Ronnie Lawrence The Heat,Ronnie Lawrence
1763,38e5d9dcb0fddc42,Eric Lawson ,
1764,777dea713da2441d,Valmir Lazaro Bidu,
1765,49ee5024966efc0d,Mounir Lazzez The Sniper,
1766,d4f364dd076bb0e2,Cung Le ,
1767,882b3f5a0774d575,Thanh Le ,
1768,ac026518a9b4dc0f,Jordan Leavitt The Monkey King,
1769,2d0b10789feafddb,Jerome LeBanner ,
1770,d43a048a880efdff,Chris Leben The Crippler,Chris Leben
1771,c575ab451e3c5b1d,Mickael Lebout Ragnar,
1772,56ec58954158966a,Stephen Ledbetter ,
1773,ba1e6cb3d43f7430,Justin Ledet El Blanco,Justin Ledet
1774,863d06a7ef8bc98c,James Lee ,
1775,8caca5857ce0e30b,David Lee ,
1776,4985113c0928aa62,Jackie Lee ,
1777,39c568f8c579913e,Eun Soo Lee ,
1778,de99da2c0d18d34a,Tae Hyun Lee ,
1779,806975e1b4f47b27,Tommy Lee ,
1780,d9e3743bae8d703d,Matt Lee ,
1781,0802be3516ef8f66,Imani Lee ,
1782,8bb6f4479685bbcc,Vaughan Lee ,Vaughan Lee
1783,ee9ebceabfd16fa7,Kevin Lee The Motown Phenom,Kevin Lee
1784,0d1c163b206e8c5f,Rocky Lee ,
1785,05fa626cb33d15b8,Andrea Lee KGB,Andrea Lee
1786,5817df778cc27274,Ricky Legere Jr. IE Bad Boy,
1787,4f670b7972fa0a2e,Sherron Leggett Rob Roy,
1788,98cbbc06074c68a4,Cheyden Leialoha Steadfast,
1789,cfb65863d5099327,Thales Leites ,Thales Leites
1790,d56bb6dff2ae77eb,Stefan Leko Blitz,
1791,fd4578cac86d75ca,Gabe Lemley ,
1792,3df5493bb279226f,Amanda Lemos ,Amanda Lemos
1793,f37822d5b3e47517,Giacomo Lemos ,
1794,7269329bd87eb479,Christophe Leninger ,
1795,3ae10ac4df3df05c,Jesse Lennox The Ox,
1796,e60201cfab7d656d,Jean Francois Lenogue ,
1797,6fb1ba67bef41b37,Nik Lentz The Carny,Nik Lentz
1798,6e02c318762f52f1,Alberta Cerra Leon ,
1799,9dedfdd91070ddd8,Victoria Leonardo Fury,
1800,86b9b51a81e9c339,Anthony Leone ,
1801,657d0ed181f04215,Chad Leonhardt The Boss,
1802,08ae5cd9aef7ddd3,Kimo Leopoldo ,
1803,f1fd8ec1023c89b3,Michael Lerma ,
1804,5a8e30ed38a5bc6f,Lukasz Les ,
1805,513c6f1715e547a8,Brock Lesnar ,Brock Lesnar
1806,edd8d5d8089a35f8,Frank Lester ,
1807,46a2f24feb258ae0,Valerie Letourneau Trouble,
1808,8cb78f3a6c2a08f7,Leah Letson Nidas,
1809,8c3f3c43c8ceb778,Justin Levens The Executioner,
1810,182f2b78582de3d8,Marcus LeVesseur The Prospect,
1811,49590e0508b2c19f,David Levicki ,
1812,81ddc98fceb30086,Kyle Levinton ,
1813,a29db9cd4f9ccea5,Natan Levy ,
1814,4a01dc8376736ef5,John Lewis ,
1815,d3df1add9d9a7efb,Derrick Lewis The Black Beast,Derrick Lewis
1816,899923ff6ab13917,Bevon Lewis ,Bevon Lewis
1817,a307a10414d0ad00,Chi Lewis-Parry Chopper,
1818,e64b96c07d7ce999,Li Jingliang The Leech,Li Jingliang
1819,a8aba6fd8a463043,Jess Liaudin The Joker,
1820,a390eb8a9b2df298,Chuck Liddell The Iceman,
1821,421ccfc6ddb17958,Sam Liera ,
1822,5d7c18191b8aa432,Zach Light ,Zach Light
1823,998c8890a8dde1eb,Scott Lighty ,
1824,0e31bfd26cc8c503,Chris Liguori ,
1825,a1bf037613180253,Donnie Liles ,
1826,bbb15f301e4a490a,Jae Suk Lim ,
1827,203c957eac95dd87,Hyun Gyu Lim The Ace,Hyun Gyu Lim
1828,75a6a390fd5dca46,Juliana Lima Ju Thai,Juliana Lima
1829,e9213f53ddeca978,Dhiego Lima ,Dhiego Lima
1830,264111bf62662fbf,Douglas Lima The Phenom,
1831,6135fd9665fbb74e,Mabelly Lima ,
1832,18c49685296c60e6,Miguel Linares ,
1833,0e041d43a47d2e4b,Matt Lindland The Law,
1834,33e00249ef08d3a4,Jake Lindsey The Librarian,
1835,c268b2cfebccf652,John Lineker Hands of Stone,
1836,305d73ede05e31ad,Austin Lingo Lights Out,
1837,a780d16cf7eed44d,Lucio Linhares ,
1838,53c943c873cffe90,Philipe Lins Monstro,Philipe Lins
1839,6551c64fbcd1a467,Ariane Lipski Queen of Violence,Ariane Lipski
1840,68c6cd5287b473a7,Dean Lister The Boogeyman,
1841,008c6e1a25751575,Wesley Little ,
1842,6448e57a9533b7e4,Abner Lloveras Skullman,
1843,7abce81b72fbbd9b,Brian Lo-A-Njoe ,
1844,31652c9267606d54,John Lober The Machine,
1845,02f2a9702ba3d167,Artem Lobov The Russian Hammer,
1846,9caa254991a5a698,Dylan Lockard ,
1847,d3d1ff3f3dfa0931,Sean Loeffler The Destroyer,
1848,4ab36d70d1b28b58,Christian Lohsen Hollywood,
1849,22e47b53e4ceb27c,David Loiseau The Crow,
1850,db1f2ed63b54b9a7,Hector Lombard ,
1851,6d6b9a6cb063b60d,Michael Lombardo The Don,Michael Lombardo
1852,10e04e5e81f391a0,Rocky Long ,
1853,989be26791d0aad4,Thomas Longacre ,
1854,4e30e4250cb08b61,Loma Lookboonmee ,Loma Lookboonmee
1855,1f70dd67ad507990,Lucas Lopes ,Lucas Lopes
1856,8270c00fae24c922,Dileno Lopes ,
1857,0db9d2486d564a3c,Ivan Lopez ,Ivan Lopez
1858,6085ceb59087514b,Steve Lopez ,
1859,9681e0ce67dc978b,Federico Lopez Kiko,
1860,ee624ee2a18f2a43,Jorge Lopez ,
1861,5148a665aa527865,Christopher Lopez ,
1862,2fc7e9701642ca38,Matthew Lopez ,Matthew Lopez
1863,773f7feacf96153e,Benito Lopez Golden Boy,
1864,93b62c5f2ba18e51,Gustavo Lopez ,Gustavo Lopez
1865,b788862dd1c11eac,Brendan Loughnane ,
1866,cbf94e4c4af4ff6d,Nate Loughran ,
1867,e601d71cf8e5be22,Rashard Lovelace ,
1868,eea0274e153256a0,Ian Loveland The Barn Owl,Ian Loveland
1869,ad044be25c94dcfd,Jakob Lovstad The Striking Viking,
1870,28f62d866c59c709,Waylon Lowe ,
1871,78ac94d54aa7f378,Brandon Lowe ,
1872,86248c84834238e7,Joe Lowry ,
1873,96087e90d900f0ef,Robert Lucarelli ,
1874,668222c99c5c311d,Matt Lucas Luke Duke,
1875,9bdebbf2735d14c2,Cleber Luciano ,
1876,84ac950d4c1722dd,Duane Ludwig Bang,
1877,e26882820f9e8df5,Mike Lullo ,
1878,ce632027bf2a871b,Dalcha Lungiambula Champion,Dalcha Lungiambula
1879,4887e5bc4dbb73ff,Alexandru Lungu ,
1880,6d4b63c767106d3a,Vicente Luque The Silent Assassin,Vicente Luque
1881,505934897b8b4824,Thaddeus Luster ,
1882,622f015c81a9b13a,Travis Lutter The Serial Killer,
1883,7832f2f62f04178f,Tucker Lutz Top Gun,
1884,5a4913108a3b9190,Lv Zhenhong ,
1885,710d93f1508f7104,Stevie Lynch ,
1886,edfe95e3c33a4bf8,Adam Lynn ,
1887,91acd6910b802a9e,Chris Lytle Lights Out,
1888,98a6b2361045898f,Dong Hyun Ma Maestro,
1889,ed74afc8b5b47a61,William Macario Patolino,
1890,2be6596a9db33bf5,Jason MacDonald The Athlete,
1891,f3388d2cf7ab3f64,Rob MacDonald Maximus,
1892,cbd5d3cdd862e90e,Rory MacDonald Red King,Rory Macdonald
1893,35e1f9984ed64206,Ryan MacDonald Main Event,
1894,4798e823ada58fe9,Veronica Macedo ,Veronica Macedo
1895,39831e62d12e7ad1,Clayton MacFarlane ,
1896,8cf90e41646491fd,Ilima Macfarlane ,
1897,f7a7f7118d4b01b6,Lyoto Machida The Dragon,Lyoto Machida
1898,cd7bafbeee1f29a0,War Machine ,
